epsL,epsT,epsM,c,hbar,G
0.009112383168359517,-0.006748853213141435,0.0074388825968729946,304579846.4234735,1.0892181398583157E-34,6.90060981344038E-11
-0.008780614198288008,0.002130928167649617,-0.0031579028734601104,296528215.7592812,1.0306652643405794E-34,6.492915988626333E-11
-0.0006536254837404814,-0.0013239194059695338,-0.0017623180793756073,299993673.455574,1.0527313467129566E-34,6.690685118340624E-11
0.009185253524398763,-0.0007206020707108789,0.00109223468276092,302764300.3131757,1.0759822610652413E-34,6.862311866916618E-11
-0.0028392100769897,0.006889035182464394,-0.0009106793220765227,296895957.53524905,1.0404692557882077E-34,6.533317478957011E-11
-0.000985942804939086,-0.003467612821254209,0.008599979320395431,300539032.78643745,1.0652386031994524E-34,6.643833359388947E-11
-0.009296110687033867,-0.0038607292358985145,0.005555741980455924,298156656.24694437,1.0448404688384858E-34,6.504157570875468E-11
-0.005635669668766465,-0.002465655440192802,-0.007285223253331896,298839762.6239842,1.0376809982198398E-34,6.642967593583674E-11
0.0024509311062796985,0.009941839968661064,-0.004862820703998758,297568846.80613464,1.044212759303902E-34,6.623986108732332E-11
0.0063117431027042165,-0.004082479965019465,-0.008537465389041854,302921341.28580034,1.0631491038524004E-34,6.916403040650674E-11
-0.00836021514299925,-0.005095007529639306,0.008776089351148828,298808560.4181225,1.0514707969738755E-34,6.517927882504785E-11
-0.008584803621223235,0.002593125574665775,0.007875212942996876,296450066.372225,1.042003903341993E-34,6.419722100153143E-11
0.0012351390516495298,0.006671469412172433,-0.004372431937305,298173488.0671054,1.0455805119985813E-34,6.639594233701957E-11
0.005444652514675059,-0.0036752526346032896,0.0009579671534749607,302536622.2784231,1.0710442674146996E-34,6.827513277991163E-11
-0.009272277295887468,0.009403637925786695,-0.00876451843030712,294245718.9955613,1.0164751501342368E-34,6.426316338109997E-11
-0.004100128343058165,0.003919036410512078,-0.0003963222436879736,297397757.8046779,1.041445791895407E-34,6.543762500562407E-11
-0.009359021350079526,0.005500619709115775,0.008554669431121846,295362019.8373436,1.038068088628077E-34,6.363418128919349E-11
-0.009630632110552349,-0.00921904337177973,0.009491727655308991,299667918.666804,1.0538909447127753E-34,6.542432573547761E-11
0.009967933623803662,0.0038256515192148684,0.0033415656548014643,301626850.1049211,1.0751816558721695E-34,6.800848437224572E-11
-0.008076697091233098,-0.0003951769713149249,0.0006019243629212419,297488685.80435437,1.0386407027019865E-34,6.515113461398583E-11
-0.005075565884792417,-0.00770674374583717,-0.0031513311603247017,300587391.62816495,1.048686187119487E-34,6.696790315969458E-11
0.0033682018006622114,0.0021925256579359495,0.004657439008086739,300144145.75621074,1.0642990454944668E-34,6.68138350984191E-11
-0.0007560830482480439,0.006663898908977351,-0.00772050288182265,297582728.7828471,1.0379315436138657E-34,6.622428174878235E-11
0.0014645396274043706,-0.00589050787370063,-0.00828624526393624,302010511.22907317,1.0551141062561375E-34,6.840024765424765E-11
-0.004937295555185819,0.004202170711170315,-0.009324553149685461,297063980.47155714,1.0301187739946338E-34,6.582386197035803E-11
0.009130548734440058,-0.0025334619757246555,-0.0028228799293321715,303298121.907147,1.0736057717467316E-34,6.913195016789904E-11
0.009640122388932892,0.006206847299481609,-0.00487157350690349,300815378.86445165,1.0631663595948478E-34,6.817919308175422E-11
0.005313996213238935,0.005262692498302902,-0.002430049057902133,299807757.94788426,1.057653503151859E-34,6.726798540578136E-11
0.0032088733517873,-0.008198850960582312,-0.005775024946182161,303240679.1631877,1.0639444460489235E-34,6.890423818466993E-11
-0.006568756590662257,0.009409374205675869,0.0071349750171430856,295046986.808543,1.0384178242914319E-34,6.376712276212528E-11
-0.0010298414391217356,0.009935763933028382,-0.0006010553449938665,296537393.7618819,1.0414209876897352E-34,6.527349676893283E-11
0.007794054731236391,0.0038956182106541365,0.00112256436925744,300956644.6401862,1.068116038259266E-34,6.771061093003217E-11
0.007566493523696189,-0.008503201983519448,-0.008939272090464662,304651347.6354052,1.070120158281054E-34,7.007191308421929E-11
-0.009305149093594516,-0.0006341026392971058,0.009522070823562602,297191294.26524454,1.0455559195658628E-34,6.436660041030122E-11
0.002101296979238552,0.0005224375238402669,0.005460317805546851,300265541.0006589,1.0642349367702002E-34,6.67301338913646E-11
-0.0018540345987134426,0.005994803655348891,-0.005273988263995277,297453457.337094,1.0388958451827668E-34,6.593149765698875E-11
0.001305912624809901,0.004313832790013954,-0.005836816427461582,298894579.5178435,1.0466415070409973E-34,6.682046609586067E-11
-0.005098019047845934,-0.009888809693029956,-0.006386305033084758,301243045.486884,1.0475393642212774E-34,6.747782937200069E-11
0.0050084731007289055,0.005319528376313722,0.00662342133773758,299699699.4063297,1.0665433679629732E-34,6.659469355014031E-11
0.005563111353347075,0.002097887920240604,-0.0036761116152001375,300829131.02671015,1.0601937104512358E-34,6.782860511595923E-11
-0.004371371548507415,0.0002249057586457548,-0.004937812017374519,298414838.5629836,1.0399763705400596E-34,6.616865381194031E-11
-0.0031894564592209367,0.0049488048280212915,-0.008923359448161534,297364683.2283626,1.0333910807337557E-34,6.604629751404184E-11
-0.0071805940299575766,-0.0017632830846950383,-0.007378334707917633,298165520.28421533,1.0336342364205894E-34,6.603370512545669E-11
0.008848919477700943,0.0021335550625608563,0.006233243480853462,301801387.4427975,1.0777089370080938E-34,6.781632535221976E-11
-0.008646795540200152,0.006689246345015014,-0.004841959052098432,295225378.62624866,1.0245416480979448E-34,6.447747957841737E-11
-0.003042501565530242,-0.0028989431404109305,-0.0076319247334101625,299749295.1401905,1.043189139549597E-34,6.703236135294724E-11
-0.0011660640190144338,-0.0015043406930466997,-0.008488758508747843,299894023.58483446,1.044754380499422E-34,6.728148784121992E-11
0.0020357242346086494,-0.006001756967453784,0.004704949415688267,302216583.25634235,1.070275283227386E-34,6.764653621803913E-11
0.0021837836492239974,0.0027971574972625105,-0.008297138463089588,299609086.06660193,1.0474646499286665E-34,6.736589471295266E-11
-0.004900300830482243,0.0033993615312241238,0.0010291923159658663,297312711.3752971,1.041795010315297E-34,6.525459898600297E-11
0.009420118194668306,-0.009207999398458636,0.0030642134031203146,305428927.77142125,1.0878432413007798E-34,6.971526344043096E-11
0.004202171508770414,0.005139043673733039,0.00033352174440284994,299513026.79997474,1.0583691019770891E-34,6.687627631687439E-11
-0.0051334778308694175,0.006397070794904111,-0.007317314147552143,296357659.1368844,1.0295486596559875E-34,6.536586294851546E-11
0.009322140875182709,-0.0018265172021505773,-0.00994156994584782,303140857.5177241,1.0655910370906003E-34,6.957003816338952E-11
0.003582556477115176,0.002693551780600831,0.008593559206558085,300058258.95450735,1.068391286738399E-34,6.652921536506242E-11
0.00901871363915809,-0.003986899705749713,-0.0018221192785285827,303707049.87767273,1.0760129391914255E-34,6.924132075364458E-11
0.0058407488151367825,-0.009694353807183625,-0.0004944433695450307,304495356.1591012,1.0768384896539303E-34,6.928985907346558E-11
-0.008445484931600095,-0.008829754805640045,-0.008477332891074284,299908685.47013676,1.0372029531269728E-34,6.679690709891551E-11
0.002173332346521055,0.009027590376737586,0.006092210472819227,297755987.55831695,1.0560794452976801E-34,6.558286427826253E-11
0.0005366714504350355,0.005090144857992553,0.004970684753413926,298434274.3661508,1.0555785620824015E-34,6.584780971688052E-11
-0.00953546879937298,-0.008247284878484607,0.005894224131218718,299403058.6889511,1.0493078769092535E-34,6.554859644967315E-11
0.0011542123101302478,-2.545509779738886E-06,-0.004363797035428207,300139246.1528942,1.0523977336169585E-34,6.726825962664412E-11
-0.001454840157098793,0.005815854423642035,0.002844148692808659,297625362.11446476,1.048398885141795E-34,6.549957129200798E-11
0.004083769786355105,0.0024256663947552215,-0.003094886705393654,300288342.04212916,1.0573473974956913E-34,6.744618439727517E-11
0.007106827003252993,-0.005207666263374457,0.005557822482141048,303503576.4718921,1.0811896007432097E-34,6.851102029153126E-11
-0.0031395845796118116,0.007331647553902287,0.003952348528300986,296676109.5489038,1.0444447807081554E-34,6.490089997749928E-11
-0.009119390148285169,0.001024649435524121,-0.004851782407261172,296754464.31763226,1.0293470362984875E-34,6.51167026034118E-11
0.0004037928772146239,-0.008630533631000109,-0.00961804887365325,302524459.5818039,1.0543723257289622E-34,6.865274677948817E-11
-0.0030164786432062933,-0.0025329281614299886,0.006593101555518203,299647125.0946925,1.0578095975010048E-34,6.604175090474807E-11
-0.0076391473495372505,-0.008189488401067495,0.0050092663042992855,299958808.4214233,1.0523416688361922E-34,6.59761721544645E-11
0.0033391931104051337,-0.005175685137383732,0.007045538737110649,302358434.96833324,1.0746682882980362E-34,6.764055504784856E-11
0.0009399483353950428,0.0024309350129914174,0.009413160201830683,299346555.3993225,1.0639144515609178E-34,6.598601600214888E-11
-0.004731305766969616,-0.003613018651078435,0.007679674537273929,299455988.285423,1.056455728796642E-34,6.577307816517567E-11
0.0020123852138964927,-0.009919836895577705,-0.008866941511371428,303405488.8725557,1.0599464940764181E-34,6.911181715895942E-11
-0.001645738447032273,-0.006713016628401663,0.0007248693926128567,301321856.65999854,1.0589744000578162E-34,6.72659950040958E-11
-0.0024237626069758674,0.000608741261723271,0.008577221099230923,298883889.2945683,1.0578235094019895E-34,6.561547391622558E-11
-0.0005546556369100484,-0.006741027282701635,0.004060200695423979,301659672.50571907,1.0648575515557885E-34,6.726639060572365E-11
-0.003869355251986795,0.009431589699142361,0.006209960571739738,295842192.30461967,1.0430868802843427E-34,6.434461856824653E-11
-0.003919117575364228,-0.001889049327303837,0.005105621344973306,299182707.00029045,1.0536545623390032E-34,6.5874934354982E-11
-0.004663467040494493,0.007734050239046214,-0.005684865598283682,296104300.219235,1.0308468947244611E-34,6.517779167670489E-11
0.005640679922473099,-0.006673231720273967,-0.003837357874219403,303508876.35985875,1.0695471594915811E-34,6.905890592416113E-11
0.00857011328931608,-0.00886060095951248,-0.007851704605399423,305064770.5267857,1.0738168153439183E-34,7.025511300007556E-11
-0.004025736978995866,-0.007020783817039567,0.007633852238223495,300696698.93351495,1.0615366275781325E-34,6.636926453362953E-11
0.0013632943201246535,0.009946520291539413,0.008068835525010304,297244613.772766,1.0554831592253735E-34,6.51769126316922E-11
0.0030325365268091733,-0.005634250171046387,-0.008134537942458536,302405417.3537979,1.0583097900601719E-34,6.867611271963049E-11
0.003847384453308447,-0.009060241195266328,0.009766122175960215,303697446.96199054,1.0828918536468133E-34,6.809159316879553E-11
0.009520238065809613,-0.00681402364221424,0.0040633467723967705,304722942.90779305,1.086517573530681E-34,6.933117203329381E-11
0.001417246447477094,0.0005553319701867426,0.007498598746283792,300050710.04411626,1.0649019788304849E-34,6.645447803941433E-11
0.008157282922544551,-0.00906935268845043,0.007523012027704673,305004140.01518625,1.089794114977303E-34,6.912722194523044E-11
0.0017876374992268056,-0.0015032495168075394,0.009277291619270241,300780526.4209135,1.0697722864630855E-34,6.668511647966286E-11
-0.004148430621729804,-0.006237366301747704,-0.0007267714260076729,300422635.8119649,1.0516397047805847E-34,6.679438904633213E-11
-0.007644179730034184,0.008381295896945475,-0.009066335297704621,295028072.9916903,1.0205418165333363E-34,6.473122732784188E-11
0.003177374766819851,0.0009170515990475567,-0.0055058362781146685,300469464.98799986,1.0544737406165748E-34,6.763017249386358E-11
-0.00868533072849953,-0.0038956884499619076,0.0066682132764680855,298350943.67768055,1.0473232916884306E-34,6.509450470291161E-11
-0.006478207536750529,-0.008768979319637743,0.008192902692602427,300485289.52885735,1.058765318790644E-34,6.607611660364176E-11
0.005298274681686168,0.0010112135920299758,0.007808889707730979,301076388.25394017,1.0730137260253014E-34,6.714821390522371E-11
0.003495092527583187,0.009421822850563392,-0.0033656047649768504,298032253.28557074,1.0485034126887453E-34,6.641562015037256E-11
0.007596073947026669,0.002043652612945661,0.0015815522628277214,301453637.16645163,1.0701601366631028E-34,6.788995549013305E-11
0.0020225706068390473,-0.0003179545535560175,0.007505350680919983,300494352.9615449,1.0671283019543306E-34,6.669097866070745E-11
0.00048185859115534684,0.00822666334238045,0.003926322935906232,297489569.03909636,1.0510860208326573E-34,6.549606063322955E-11
-0.008085621235392788,0.002608503179200042,0.004697043527366213,296594781.3054153,1.039748429809E-34,6.449564490658556E-11
-0.008158030601982795,-0.008342172535182548,-0.0021854474676132937,299848126.7611854,1.0438764809231961E-34,6.636813986377646E-11
0.0037396091032473183,-0.0037516262487369547,-0.005715616999251516,302046731.04957247,1.0603793906358405E-34,6.83947933733109E-11
-0.008276404154949075,-0.004078770998606476,0.0015230016496709103,298528885.4150637,1.04302181489362E-34,6.553401182176091E-11
-0.0028256250389416373,-0.008678704135168996,0.0067237356282405635,301562528.8906849,1.0649133028960165E-34,6.689287663030768E-11
0.0012674836675131314,-0.005559498686135607,0.0013474881808041243,301850577.9356008,1.0645900307602493E-34,6.765714088948614E-11
0.008163702909892262,0.004964830249896404,0.00623645023478892,300746718.1578711,1.0732167876954853E-34,6.729721991781943E-11
0.003449157560845713,-0.002147753382833866,0.00015984216841101288,301473981.18612415,1.0643147470884794E-34,6.771579004697058E-11
0.009349283822803959,-0.00948312196239589,-0.003353935847379594,305492323.742403,1.0810311169807726E-34,7.018841656641651E-11
0.003988060095747734,-0.008232237252920388,0.00898797254449491,303486420.555811,1.0814570064314534E-34,6.805897487020143E-11
-0.005619409777327629,-0.006476154267510434,-0.003144649216518391,300050977.75037444,1.046249556868289E-34,6.669217860629093E-11
0.00017771148793107108,0.0024443799187667432,-0.000830469517198085,299114584.879093,1.0515003020841212E-34,6.650855127188834E-11
-0.0070772566557775465,-0.002908368854372052,-0.005496144843487669,298539011.3938204,1.0369993345942561E-34,6.608082950366828E-11
0.005046301052030151,-0.00835781304450133,-0.00733198894860204,303844778.8523922,1.0663440065150336E-34,6.94144547273918E-11
0.00853071424138342,0.0002796928882785668,0.00015682737375668707,302265360.31926566,1.072509309335131E-34,6.841669680555625E-11
-0.009857268467222426,0.003921806509511841,0.0025500891558103284,295677732.401396,1.0324712339072217E-34,6.41199654035769E-11
0.001573971935508546,-0.0042355097125192035,0.004574471176671516,301541504.88805014,1.0672538327998122E-34,6.732237151442442E-11
-0.002020050297247602,-0.006697098568186799,0.009315803606456704,301204055.4042846,1.0672475393654323E-34,6.661632803661957E-11
-0.00999482639825993,-0.0005146394224546744,0.0023036402844661113,296948906.04028547,1.0365111049560544E-34,6.467939271938564E-11
0.007447697105147583,0.0013940395594367397,-0.00349157506005138,301604772.43749887,1.065116592988713E-34,6.829395594909551E-11
0.008962985593072731,0.0075492987749763,0.0008377537786523684,300213095.13066405,1.0664094958318877E-34,6.747379486663332E-11
-0.00011778161714451861,0.007219309281527175,0.0038278435793834675,297608619.29197204,1.05077334065868E-34,6.551563205869212E-11
0.001814138025470256,0.005242935087864518,0.008261951975247093,298769891.74915785,1.0615802320220487E-34,6.586455391030609E-11
-0.0037304638418499134,-0.0018007741376853976,-0.0037006317798302458,299212907.9416547,1.044726205261136E-34,6.648320741909949E-11
-0.006009722999594949,-0.00027981197621499906,-0.008652880296947624,298074193.099082,1.0332079048524676E-34,6.615603356590154E-11
-0.0025335471878015084,-0.0036079725616854066,-0.0048752422099607685,300115728.9765877,1.0479004928333129E-34,6.704441402539089E-11
0.008822866450110304,0.006279949109092591,0.00292417098742255,300550047.81467277,1.0696834463643109E-34,6.74752869332924E-11
0.009527927543912474,-0.002171146094154093,-0.000809675348472004,303307383.4589604,1.0762297629141932E-34,6.902404405266833E-11
0.004307785896603326,-0.0010384485118496677,0.008133614042019838,301396884.86904883,1.0734433807988728E-34,6.720329549150111E-11
0.0051545787473400995,-0.007967155248978994,-0.0009878960906483814,303757847.76385,1.0729675070827076E-34,6.894161249388845E-11
0.0030790457058858176,0.008645948998867148,-0.001007064079480485,298137848.0515759,1.0509211821093236E-34,6.62782882494096E-11
0.0081823213772472,0.003717316850646732,-0.0006852620804794103,301126075.2043048,1.0671984646947087E-34,6.79356649368416E-11
-0.002123542750414844,-0.004351059864032118,-0.006125334938025886,300463169.13502836,1.0482264114884648E-34,6.731191736339067E-11
0.005355536227283707,0.007670656237017971,-0.003763811654158922,299103685.8163631,1.0538024646453515E-34,6.704481670580841E-11
0.0017984791064313017,-0.0018233778346203947,-0.006592318113492906,300880246.8449509,1.053311962791685E-34,6.77960709070299E-11
0.0004053557388135967,-0.007195326708616025,0.005723056603544387,302087599.56680804,1.0691601686132063E-34,6.741052597014755E-11
0.009487838228928186,0.0077550402056187195,0.007837695117232686,300307940.19348973,1.074766106032526E-34,6.708237676783655E-11
0.005996977477269341,0.002836397382864002,0.008036151951660958,300737296.1387836,1.0727920150606548E-34,6.702849487136877E-11
0.009564352510083725,-0.002581625534890686,0.0013043792452781203,303443155.3464066,1.0790285268386711E-34,6.894247987226055E-11
-0.003465683783737088,0.0023827193683598705,-0.006579089859456383,298043318.5520984,1.0379116908440293E-34,6.617318830555589E-11
0.006396619331998506,-0.002937165133752244,0.0018219607489636455,302598899.1685799,1.073204582519621E-34,6.830895272251383E-11
0.006209157744557927,0.006945417552322671,0.008423097853254199,299573255.3166679,1.0692753294766304E-34,6.649911663696805E-11
-0.0037041477959289006,-0.004862726106518023,-0.00950432564996199,300141488.2781626,1.0418912603732125E-34,6.729024665153936E-11
-0.0059941624945513625,0.0018529007448394481,0.0011628447318508747,297444318.4928235,1.0412494721799502E-34,6.52318784306637E-11
-0.007334837342341383,0.0006224145397556689,-0.007449230810279106,297408417.76064926,1.0307758272161536E-34,6.569327015808694E-11
-0.009065350798233358,0.0006336614503542407,0.002821735249220742,296886608.6025675,1.0378027548833945E-34,6.467952341474737E-11
0.009848407046312112,-0.006157855832215349,0.0014298060736065918,304620746.7980828,1.0836564854845429E-34,6.94894614944882E-11
-0.004086568150670096,0.006745358301293218,-0.007348789183515336,296566885.78441155,1.0313269841564076E-34,6.552915146304895E-11
-0.00960599596437408,0.007965741664034553,0.001099532928356595,294566214.4907165,1.0273623657737611E-34,6.374717282850947E-11
0.005066294297385952,0.008971889926108681,-0.0025244674971136964,298632001.3756092,1.0531464375901505E-34,6.673128145747642E-11
0.0038428737757534807,-0.005483686801025409,0.0044168506750317405,302603907.629222,1.0732718041302746E-34,6.796184053478238E-11
0.0038496382601537465,0.0013969735673532418,-0.0021039278902291684,300526722.6286269,1.058991643493586E-34,6.747048964258787E-11
0.009599710527984301,-0.0025486443168947414,0.001465602554149752,303443749.0016632,1.0792421731395722E-34,6.893406491492648E-11
0.0025288521209605314,0.0019561690827966677,-0.006513485389112901,299963808.8644028,1.0509527091332864E-34,6.742748181532636E-11
-0.008105339631053062,0.002277922355901579,-0.008750099605092303,296686709.02190197,1.0261297005797639E-34,6.540981124818954E-11
0.00561446389439926,-0.0004373481514636894,-0.001010241512576943,301607539.43109196,1.0658355426161178E-34,6.800160768100208E-11
-0.009843714223822965,-0.006256346963973347,0.0010199159864613255,298710221.50440747,1.0414825763908827E-34,6.554287933545627E-11
-0.005276286624600026,-0.0024705633072549093,0.009778706386468139,298949240.0869893,1.0562861643705892E-34,6.537858071600131E-11
-0.0012824500674602675,-0.004391793904508652,0.00356901155270168,300728727.73539275,1.0602793398483394E-34,6.683586770373561E-11
0.00920556789259225,0.008188971814855879,-0.00018367860905639175,300094750.37321365,1.065157221505693E-34,6.750571323578505E-11
-0.003562636137176352,0.007068337734228205,-0.002824110314779622,296627741.4972325,1.0367856949756569E-34,6.529291870669081E-11
-0.008568855196611332,0.006076778631002559,-0.0022152356412069273,295428327.29208046,1.0280329136292944E-34,6.440124724478033E-11
-0.0047488974528316,-0.0018310248966360472,-0.009409915374750595,298916097.17575973,1.0366482169648688E-34,6.666557280855157E-11
-0.006066417206782913,0.00817449171215611,0.009506757016620413,295557757.4357035,1.0431924023976758E-34,6.387003845266707E-11
0.006616357900029278,-0.00035638752902612467,-0.006003136862157576,301883579.7408949,1.062536717165058E-34,6.853655487346941E-11
0.0009244921117021517,0.008916395844234365,0.009418583828382085,297417719.64314103,1.0570484889470722E-34,6.51370396872432E-11
0.0022510726194466205,0.0061392227337784214,0.00019047479097467936,298633932.36705494,1.0530617901711697E-34,6.636459361032014E-11
0.005378430524326749,-0.00855519215325928,-0.0005997744448680373,304005698.0697425,1.074499427419643E-34,6.904271895189229E-11
0.0025747857350602275,0.0035670343666682654,0.0020057302971694564,299496046.65324366,1.0583602867050117E-34,6.664891424839279E-11
0.004220821257008869,-0.005573337668080094,0.007849101518639415,302745129.2118817,1.0778475953508767E-34,6.781915209652625E-11
-0.004402365008136105,-0.00567076320344154,-0.004993151450126741,300174882.85348064,1.0460193872446198E-34,6.695311751974129E-11
-0.009234188039793699,0.004456979084366352,0.007462254193836887,295706161.8912485,1.0382827246989318E-34,6.385976190305393E-11
0.0075035441012064625,0.0033251178475264213,-0.006607779345836956,301040967.23681635,1.0598597411985493E-34,6.82560806695265E-11
-0.0077298161476292565,0.0001201005349225244,-0.00023446914028941654,297439394.78679323,1.0379634185429343E-34,6.520682848230797E-11
4.5130253907517404E-05,-0.0033397369297051924,0.00959585685441037,300810616.0329617,1.0683554651488986E-34,6.656143489017435E-11
-0.00521117548235539,-0.0003647642912520295,-0.008514881583684812,298339010.31072414,1.035100695568219E-34,6.631764640868534E-11
-0.004353742871501594,-0.0034402750506479117,0.0012247576458410125,299517661.8623861,1.0503028409218292E-34,6.62495109802078E-11
0.0012593339515837958,-8.894225119545664E-05,0.0069201113258185055,300196696.99082,1.0646404437415789E-34,6.654688008657121E-11
-0.008236794664519504,-0.00677114915329164,0.0024178995238159414,299350073.0753242,1.0468672922759322E-34,6.583884956846787E-11
-0.0005558737556410048,-0.0035175740573825222,-0.0043494379712474005,300683487.67619175,1.0525203467677553E-34,6.73961444828386E-11
-0.005597820267891445,0.007989207739708718,0.008977403449688828,295751453.8979351,1.0438205768755875E-34,6.401750172518517E-11
-0.009359783958912142,0.008644992740417511,0.009138436157006423,294441024.8383997,1.035429373623988E-34,6.320132246720976E-11
0.009649741345768936,0.008783588268872692,-0.007702203002167087,300049863.2184697,1.0574544192783882E-34,6.802677699294798E-11
-0.004693607939311513,0.0067168193349452735,0.0027002215141714043,296394521.2876289,1.040527430516368E-34,6.475754014186767E-11
0.006217664833796344,-0.00485432230998307,-0.0064528213608128545,303127947.7832476,1.0660114488407953E-34,6.910663068638683E-11
-0.00663598550653185,0.002311088957208208,0.0028658712415269277,297116377.2153563,1.0411979973557253E-34,6.493563189756407E-11
-0.006859647872547869,-0.0021183070536442503,0.0038749374743325387,298368022.3896843,1.0464005843396048E-34,6.540333369438295E-11
-0.001764335019079388,-0.001837251366227229,-0.0024138003647220093,299814358.0067572,1.0502468798549652E-34,6.679621008215707E-11
0.00446369619440041,-0.008087204754012716,-0.0049483530151670846,303585800.98687637,1.0673743963572536E-34,6.909010463876626E-11
0.004995446098465134,-0.0009358375450317143,-0.0026446432740171114,301572277.72470087,1.0633124342074537E-34,6.805520074889757E-11
0.005750135256669965,0.005134444595992424,0.0021233373937934157,299976094.54486674,1.0635389023744055E-34,6.706663779057222E-11
-0.002312621839519893,0.0008649589147995702,0.005670844031117036,298840666.51569843,1.0547401824038108E-34,6.579339985834847E-11
0.00921529568472784,0.001379625389574141,0.003991523715699245,302138296.47953546,1.0768993242467592E-34,6.814431779414235E-11
-0.0011492045084669274,0.008318406215412811,-0.0015664341038091473,296977555.21452737,1.0418348442660644E-34,6.552288632521875E-11
0.0010119100673794158,-0.008585718198716303,0.007570857528020359,302694672.1618087,1.0739277811743022E-34,6.75985715130596E-11
-0.00769347714533075,0.0007162574241443495,0.0005475668100808993,297273087.5200999,1.0382325440927035E-34,6.508540496605087E-11
0.009101172192627323,0.00031383495867486934,0.007008657249554703,302426008.9282948,1.0810418598216562E-34,6.806190501980759E-11
0.008728889747317411,-0.006716795018881902,-0.0016271229658808856,304454270.2387764,1.0785611198517582E-34,6.95488803104315E-11
0.009175118533305661,-0.005809676393745562,0.002829739953373529,304311037.9913154,1.083345297592349E-34,6.920525257652289E-11
0.006907146181661125,-0.004288494349720082,0.004220109088221562,303163282.3549875,1.0783267906349466E-34,6.843496166351706E-11
0.003347001707665758,0.004720173561144125,-0.009229057630196663,299382725.44356924,1.0469034084534945E-34,6.740555507639397E-11
-0.004605375030380332,0.0072201831336862875,-0.00952248674746315,296272658.4481309,1.027512097533166E-34,6.550857278303409E-11
0.003938401065037667,-0.008010367421739611,-0.005284738205582771,303403534.7260879,1.0658152790841412E-34,6.899440524189385E-11
-0.009650966586656526,0.004935947171348326,0.0005359987997453648,295440890.3777497,1.0297861875537332E-34,6.415951729456517E-11
0.003962960475476946,-0.0008732312800071723,0.006122629528612545,301243578.97796494,1.0703895592735053E-34,6.72460359600766E-11
-0.003273389341922843,0.008227213653132738,0.007395912139065789,296372798.2311693,1.046815238247276E-34,6.45382028903557E-11
0.005984315164537514,0.003801390944390151,0.003293726185286455,300444403.91628337,1.0666916196133162E-34,6.721336973219282E-11
-0.0021636683594294884,0.009313535744524213,0.003854917217853273,296383428.8852226,1.0443345338007705E-34,6.48426142802955E-11
0.009070777863306656,0.007409489559320451,0.004840805583290966,300286836.61094254,1.071052218679655E-34,6.724519757448898E-11
-0.002503737201130565,0.002170235847268283,-0.005741856121055511,298394270.5277682,1.0410135252019089E-34,6.633723993839517E-11
-0.008853584952687149,0.0009301431593236806,0.00044899702632123124,296862095.757291,1.035483003245589E-34,6.483606923359465E-11
-0.005716413401516411,-0.00229504788614997,0.002272827845123915,298764398.977746,1.0473227321597862E-34,6.575765572743385E-11
0.0022835880577178336,0.003264946073370096,0.0027038229563617917,299499211.70166,1.0588012157880217E-34,6.658457520173054E-11
-0.006701103659232091,-0.0069348660714930645,0.006283497475951595,299863027.59887666,1.0543351437485028E-34,6.591280035194944E-11
0.0039005003351874224,-0.00958130628716662,-0.0034601250515697048,303873301.75956666,1.0693831931750388E-34,6.907889740038282E-11
-0.0031215124740028057,0.0054087355855867505,-0.007574906351444468,297248911.3382091,1.0344647386296612E-34,6.590970235020691E-11
-0.008531885606392786,0.0016341970193908192,0.002282274255599341,296749715.5420408,1.0373243458021973E-34,6.46894773814526E-11
-0.0014680972751618306,0.0038622732277824295,-0.006670735186407794,298200601.31034654,1.0404450498089116E-34,6.638195857097958E-11
0.0002830264757213048,0.0010192464996740033,0.008652687096927106,299571969.5215003,1.0632152124311636E-34,6.609185125243149E-11
0.006873083028353001,-0.005901797401363076,-0.008360929491483197,303645007.7729191,1.0664732427032976E-34,6.952127201145646E-11
-8.544521078533013E-05,-0.008217982640191437,-0.0038540983479206205,302250733.4507174,1.0590309777108835E-34,6.809872521179215E-11
0.0017340102316025438,0.005272581098519594,-0.009597996009022787,298737185.1536631,1.0425782769505852E-34,6.703224972747035E-11
0.0011491105349747885,0.009034889544879547,0.005000056743916025,297449529.0318149,1.0527702301601829E-34,6.545209749341584E-11
0.004541002769516283,0.00774350298824999,-0.009563932498065603,298839749.8858094,1.0458946403970561E-34,6.726393454526057E-11
-0.0020649154031193422,0.009133533327235684,-0.0029894266672487848,296465633.1945741,1.0376045556028394E-34,6.533043623456216E-11
0.009145095465040476,-0.00352657912035987,-0.0039034936983265147,303604774.90814173,1.0735421142981513E-34,6.934796318568782E-11
-0.002797196947258793,-0.009390836880509216,0.00666895242791358,301787920.58640623,1.0656816199770807E-34,6.699846293698044E-11
0.009134388517618374,-0.005668467774164905,-0.006551502392075864,304255541.5182309,1.072971825195947E-34,6.983046923437886E-11
-0.009856503685761955,-0.002941502183659124,-0.006886266842361577,297713276.78653127,1.0297950203014866E-34,6.562357336745359E-11
0.00880869984782,0.007252673160940937,0.0071076708455399765,300255584.1624843,1.0730779571537473E-34,6.706245056291935E-11
0.008499674243541649,-0.0011174182008386272,-0.00775607671753952,302678815.05061656,1.0654466129545357E-34,6.914896472395666E-11
0.001872668448681638,-0.004924374895067225,0.008528102999612585,301840244.3990891,1.0728354984882207E-34,6.721142913233903E-11
